rawGeofenceID,fullRegionID,geofenceDistance,geofenceType,storeID,storeLocationtext
4EBACD8BC3304EBDA231CECACEB72D38,gimbal:place:4EBACD8BC3304EBDA231CECACEB72D38:3023-1,3023-1,storeEntry,3023,North Memorial Drive & State Street
2934631611214D1E956F633630ADFDD6,gimbal:place:2934631611214D1E956F633630ADFDD6:3023,3023,driveToStore,3023,North Memorial Drive & State Street
70444BF0EFEB4C1891C4C3577CEA29F2,gimbal:place:70444BF0EFEB4C1891C4C3577CEA29F2:3024-1,3024-1,storeEntry,3024,Chef Menteur Highway & Press
8EA34C8A9BA149EDADCE10E3535A51C5,gimbal:place:8EA34C8A9BA149EDADCE10E3535A51C5:3024,3024,driveToStore,3024,Chef Menteur Highway & Press
A7C3F121906D4F7B9175ECB4C9F91940,gimbal:place:A7C3F121906D4F7B9175ECB4C9F91940:3025,3025,driveToStore,3025,Lake Houston Parkway & Fm 1960 East
D415D60F148E4BDB941215DD792B4624,gimbal:place:D415D60F148E4BDB941215DD792B4624:3025-1,3025-1,storeEntry,3025,Lake Houston Parkway & Fm 1960 East
933856414DA145B4B154486FEE29EB3E,gimbal:place:933856414DA145B4B154486FEE29EB3E:3026-1,3026-1,storeEntry,3026,Hawkeye & Geer
BBF6D28CFC8A4F1CBB7D6E9CB5E4E9FC,gimbal:place:BBF6D28CFC8A4F1CBB7D6E9CB5E4E9FC:3026,3026,driveToStore,3026,Hawkeye & Geer
828B47A9EC8343E0B2ED628330212810,gimbal:place:828B47A9EC8343E0B2ED628330212810:3027-1,3027-1,storeEntry,3027,East 14Th Street & 159Th Street
7BFCB104F6F74BD4BD7E21C69F4A0F3D,gimbal:place:7BFCB104F6F74BD4BD7E21C69F4A0F3D:3027,3027,driveToStore,3027,East 14Th Street & 159Th Street
FA298547E099403B9970207F56864A45,gimbal:place:FA298547E099403B9970207F56864A45:3028,3028,driveToStore,3028,31St & Garnett
1BE3C08F2B9044C7AAB3E3FBF1997446,gimbal:place:1BE3C08F2B9044C7AAB3E3FBF1997446:3028-1,3028-1,storeEntry,3028,31St & Garnett
1AD385A3CECC4BDC9EF61D57C1748E85,gimbal:place:1AD385A3CECC4BDC9EF61D57C1748E85:3029,3029,driveToStore,3029,15Th & Lewis
123A9137D8FA42D188CF8FC478A7C567,gimbal:place:123A9137D8FA42D188CF8FC478A7C567:3029-1,3029-1,storeEntry,3029,15Th & Lewis
A27129415F5344058861DF5A65055A91,gimbal:place:A27129415F5344058861DF5A65055A91:3030-1,3030-1,storeEntry,3030,Pine & Sheridan
5143748F29CE48C4A74D4CDC7D4AF2F1,gimbal:place:5143748F29CE48C4A74D4CDC7D4AF2F1:3030,3030,driveToStore,3030,Pine & Sheridan
B77BAC653533441AA9FFAE5F51567476,gimbal:place:B77BAC653533441AA9FFAE5F51567476:3031,3031,driveToStore,3031,Houston & Elm
ED703619406546D0BF1FBDCBBA68ADDF,gimbal:place:ED703619406546D0BF1FBDCBBA68ADDF:3031-1,3031-1,storeEntry,3031,Houston & Elm
943AED12B504494B81B39AA33B24EAC3,gimbal:place:943AED12B504494B81B39AA33B24EAC3:3032,3032,driveToStore,3032,East Bay Drive & Keene
8CB4A063B11C4461A7087E72CFE39E3E,gimbal:place:8CB4A063B11C4461A7087E72CFE39E3E:3032-1,3032-1,storeEntry,3032,East Bay Drive & Keene
05A257EEF1D44DA7AEBC199F064FB710,gimbal:place:05A257EEF1D44DA7AEBC199F064FB710:3033-1,3033-1,storeEntry,3033,Essen & Hennessey
EDB195829B6442BB8A0B2CA3E4B8D74D,gimbal:place:EDB195829B6442BB8A0B2CA3E4B8D74D:3033,3033,driveToStore,3033,Essen & Hennessey
7D9F020042B942CB884CD6EA38A8C75A,gimbal:place:7D9F020042B942CB884CD6EA38A8C75A:3034-1,3034-1,storeEntry,3034,91St & Union Hills
A8151E4867734E6586080000823014BB,gimbal:place:A8151E4867734E6586080000823014BB:3034,3034,driveToStore,3034,91St & Union Hills
07ED0ABFE48D45A4BA29045681CA0998,gimbal:place:07ED0ABFE48D45A4BA29045681CA0998:3035,3035,driveToStore,3035,51St Avenue & Bell Road
7107CA212C68493A884697B29E6CBBCE,gimbal:place:7107CA212C68493A884697B29E6CBBCE:3035-1,3035-1,storeEntry,3035,51St Avenue & Bell Road
1CFF6C99579D4BEC92A44910264AF6C8,gimbal:place:1CFF6C99579D4BEC92A44910264AF6C8:3036-1,3036-1,storeEntry,3036,91St & Sheridan
998E1031FF01415D9C6EB0DA1A7092AD,gimbal:place:998E1031FF01415D9C6EB0DA1A7092AD:3036,3036,driveToStore,3036,91St & Sheridan
9033E81E5B8A44EDBB2E58F34293A6C5,gimbal:place:9033E81E5B8A44EDBB2E58F34293A6C5:3037-1,3037-1,storeEntry,3037,21St & Memorial
3261CC8BC18444349D8DB5E237C349CF,gimbal:place:3261CC8BC18444349D8DB5E237C349CF:3037,3037,driveToStore,3037,21St & Memorial
4F81F8C03373409CA1923DAFD2197A59,gimbal:place:4F81F8C03373409CA1923DAFD2197A59:3038,3038,driveToStore,3038,6Th & Kasold
053A35DFEBAC4CB1B0291851997B1AEF,gimbal:place:053A35DFEBAC4CB1B0291851997B1AEF:3038-1,3038-1,storeEntry,3038,6Th & Kasold
65A47B1389C04D009D1CCFF799EA9C08,gimbal:place:65A47B1389C04D009D1CCFF799EA9C08:3039-1,3039-1,storeEntry,3039,23Rd & Louisiana
B709F51ADACB4931820C85B0416052AA,gimbal:place:B709F51ADACB4931820C85B0416052AA:3039,3039,driveToStore,3039,23Rd & Louisiana
28158E6A2A584E79AA11814DF0E93E23,gimbal:place:28158E6A2A584E79AA11814DF0E93E23:3040-1,3040-1,storeEntry,3040,Washington & Bolivar
65EC2656AF9F40DBBF379F8ABF5DBE03,gimbal:place:65EC2656AF9F40DBBF379F8ABF5DBE03:3040,3040,driveToStore,3040,Washington & Bolivar
3084094E506F4448943F7ADEF558AA20,gimbal:place:3084094E506F4448943F7ADEF558AA20:3041,3041,driveToStore,3041,26Th Street & Federal
C158C86CC67548CF922EFBED6CD25D3B,gimbal:place:C158C86CC67548CF922EFBED6CD25D3B:3041-1,3041-1,storeEntry,3041,26Th Street & Federal
4ABAA8C6499345229CFE34F044EABB81,gimbal:place:4ABAA8C6499345229CFE34F044EABB81:3042-1,3042-1,storeEntry,3042,21St Street & Tower Avenue
F55421CAEED64DE38E6192549F832FE5,gimbal:place:F55421CAEED64DE38E6192549F832FE5:3042,3042,driveToStore,3042,21St Street & Tower Avenue
2B3E9F44E0684103B55C74BFB6CE878B,gimbal:place:2B3E9F44E0684103B55C74BFB6CE878B:3043-1,3043-1,storeEntry,3043,46Th & Shadeland
A55510D8E2E0494292B0DA9E88584FDC,gimbal:place:A55510D8E2E0494292B0DA9E88584FDC:3043,3043,driveToStore,3043,46Th & Shadeland
0C6D21EEAA274D75ABD0DC0935B79CA9,gimbal:place:0C6D21EEAA274D75ABD0DC0935B79CA9:3044,3044,driveToStore,3044,Kessler & Michigan
F636A0FEA4B1455E94C9C363A823F3FD,gimbal:place:F636A0FEA4B1455E94C9C363A823F3FD:3044-1,3044-1,storeEntry,3044,Kessler & Michigan
20EB901B9D64423E94BAF4120F0C4D42,gimbal:place:20EB901B9D64423E94BAF4120F0C4D42:3045,3045,driveToStore,3045,10Th & Topeka Boulevard
84E9A6B171024540A27131439C7C74B4,gimbal:place:84E9A6B171024540A27131439C7C74B4:3045-1,3045-1,storeEntry,3045,10Th & Topeka Boulevard
0927E9AE064141B09C1EAFBBADB0DF01,gimbal:place:0927E9AE064141B09C1EAFBBADB0DF01:3046-1,3046-1,storeEntry,3046,Clark & Ontario
6DFC953B434B4CE0B23065E1ED714D4E,gimbal:place:6DFC953B434B4CE0B23065E1ED714D4E:3046,3046,driveToStore,3046,Clark & Ontario
8354A3EE51CD4D6C9606A65A2A9D890F,gimbal:place:8354A3EE51CD4D6C9606A65A2A9D890F:3047,3047,driveToStore,3047,47Th Street & Halsted
F2D065AD11ED4A499E8BD6BDC30798F5,gimbal:place:F2D065AD11ED4A499E8BD6BDC30798F5:3047-1,3047-1,storeEntry,3047,47Th Street & Halsted
27B40BD26C82497FBCF8630812D96007,gimbal:place:27B40BD26C82497FBCF8630812D96007:3048,3048,driveToStore,3048,Harlem Avenue & Lake Street
F359D961CF154B2295B0557DA274B2B1,gimbal:place:F359D961CF154B2295B0557DA274B2B1:3048-1,3048-1,storeEntry,3048,Harlem Avenue & Lake Street
70C0B596C4A8462489EFE27C5BCBA745,gimbal:place:70C0B596C4A8462489EFE27C5BCBA745:3049-1,3049-1,storeEntry,3049,Belvidere (Route 120) & Lewis Avenue
52368199C78C456DBBD71536C08512E0,gimbal:place:52368199C78C456DBBD71536C08512E0:3049,3049,driveToStore,3049,Belvidere (Route 120) & Lewis Avenue
37DE771E187F44DC9DF8B8486981739A,gimbal:place:37DE771E187F44DC9DF8B8486981739A:3050-1,3050-1,storeEntry,3050,Wickham Road & New Haven Boulevard
739B9D7CE21442B9A7AE5DA7C232D9CF,gimbal:place:739B9D7CE21442B9A7AE5DA7C232D9CF:3050,3050,driveToStore,3050,Wickham Road & New Haven Boulevard
A78330E560C04919ADDC1D5F354FB5EB,gimbal:place:A78330E560C04919ADDC1D5F354FB5EB:3051,3051,driveToStore,3051,Nasa & Babcock Street
747F7A0277B443CCBFD013C2B006C899,gimbal:place:747F7A0277B443CCBFD013C2B006C899:3051-1,3051-1,storeEntry,3051,Nasa & Babcock Street
C2217B88E4FA48278482B147746841DE,gimbal:place:C2217B88E4FA48278482B147746841DE:3052-1,3052-1,storeEntry,3052,Burton & 16Th Street
56958167446C403AA014F6D448F72972,gimbal:place:56958167446C403AA014F6D448F72972:3052,3052,driveToStore,3052,Burton & 16Th Street
9AC054DDE36345479A213A317EEB585A,gimbal:place:9AC054DDE36345479A213A317EEB585A:3053-1,3053-1,storeEntry,3053,Parkplace & Reveille Street
A335BC6F35C04267B6E139841BC8EF6D,gimbal:place:A335BC6F35C04267B6E139841BC8EF6D:3053,3053,driveToStore,3053,Parkplace & Reveille Street
2F430FD9EEE544CC8AE33DA4492F17A0,gimbal:place:2F430FD9EEE544CC8AE33DA4492F17A0:3054,3054,driveToStore,3054,Toepperwein & Kitty Hawk
67470A8C03C2484182ABF4E3F35CE8E1,gimbal:place:67470A8C03C2484182ABF4E3F35CE8E1:3054-1,3054-1,storeEntry,3054,Toepperwein & Kitty Hawk
E554138478AF4EB6BE2B0F073979DDE6,gimbal:place:E554138478AF4EB6BE2B0F073979DDE6:3055-1,3055-1,storeEntry,3055,Old Redwood Highway & Highway 116
7B8316F6D1864EF7937DD763F8858E7A,gimbal:place:7B8316F6D1864EF7937DD763F8858E7A:3055,3055,driveToStore,3055,Old Redwood Highway & Highway 116
2FCA46613E5B4112AA1881FFCF88C2F6,gimbal:place:2FCA46613E5B4112AA1881FFCF88C2F6:3056-1,3056-1,storeEntry,3056,Coursey & Jones Creek
A1434A6EF6C049AB8CCF643D662C4419,gimbal:place:A1434A6EF6C049AB8CCF643D662C4419:3056,3056,driveToStore,3056,Coursey & Jones Creek
90B312C0E1AC43728F4FAFC4D38F58D5,gimbal:place:90B312C0E1AC43728F4FAFC4D38F58D5:3057,3057,driveToStore,3057,56Th Street & Thomas
A41563D02FD6427482811002FE1D68B9,gimbal:place:A41563D02FD6427482811002FE1D68B9:3057-1,3057-1,storeEntry,3057,56Th Street & Thomas
BBBEDA9F2FF74AE397AA2546FC4434EF,gimbal:place:BBBEDA9F2FF74AE397AA2546FC4434EF:3058-1,3058-1,storeEntry,3058,Mason & Baird
E9BB4873D4204CB4A727E18FCF72ABA9,gimbal:place:E9BB4873D4204CB4A727E18FCF72ABA9:3058,3058,driveToStore,3058,Mason & Baird
A9B691D75D3D41A588DD45D86C23957E,gimbal:place:A9B691D75D3D41A588DD45D86C23957E:3059-1,3059-1,storeEntry,3059,East Main & Park
A5A5F09C711E4D3584145B621CD8673C,gimbal:place:A5A5F09C711E4D3584145B621CD8673C:3059,3059,driveToStore,3059,East Main & Park
BCBAEE5E41B945D0A587B2C24920839F,gimbal:place:BCBAEE5E41B945D0A587B2C24920839F:3060,3060,driveToStore,3060,Pleasant Street & Mill Street
9D1283EED76F4FFB866BBC20ACA80E9D,gimbal:place:9D1283EED76F4FFB866BBC20ACA80E9D:3060-1,3060-1,storeEntry,3060,Pleasant Street & Mill Street
EF2D98375F7F4345AFCA72ACE12425FF,gimbal:place:EF2D98375F7F4345AFCA72ACE12425FF:3061,3061,driveToStore,3061,County Line & Quebec
F6996354A7D24DEDA956BE1956F1B64E,gimbal:place:F6996354A7D24DEDA956BE1956F1B64E:3061-1,3061-1,storeEntry,3061,County Line & Quebec
BC8E48C0456A41EC8991B6C3F775FF5B,gimbal:place:BC8E48C0456A41EC8991B6C3F775FF5B:3062-1,3062-1,storeEntry,3062,Mesa & Spicewood Springs
CB8562A8D3234F24B1BE0DF93D1E05C3,gimbal:place:CB8562A8D3234F24B1BE0DF93D1E05C3:3062,3062,driveToStore,3062,Mesa & Spicewood Springs
E30320BC33F645C2A61431D8B7C0F5EF,gimbal:place:E30320BC33F645C2A61431D8B7C0F5EF:3063,3063,driveToStore,3063,Memorial Highway & Massachusetts
AC18E9754D8E455781ECCF0482590B2F,gimbal:place:AC18E9754D8E455781ECCF0482590B2F:3063-1,3063-1,storeEntry,3063,Memorial Highway & Massachusetts
9D9DBFF376E946EAAE39F8251D17D594,gimbal:place:9D9DBFF376E946EAAE39F8251D17D594:3064,3064,driveToStore,3064,75Th Street & Griggs Road
EDE7A86700534C80A21F0195CD26F606,gimbal:place:EDE7A86700534C80A21F0195CD26F606:3064-1,3064-1,storeEntry,3064,75Th Street & Griggs Road
30AF24377DD74D7182050D9AEAB83086,gimbal:place:30AF24377DD74D7182050D9AEAB83086:3065-1,3065-1,storeEntry,3065,Tanque Verde & Sabino
F1AC2DD2DEE242758BCD76C4948737FB,gimbal:place:F1AC2DD2DEE242758BCD76C4948737FB:3065,3065,driveToStore,3065,Tanque Verde & Sabino
F2BB73FFE61545F1BDC0B8CDD658A1CC,gimbal:place:F2BB73FFE61545F1BDC0B8CDD658A1CC:3066-1,3066-1,storeEntry,3066,Summerlin & Colonial
3AE20F21333640AB8144458A519297BA,gimbal:place:3AE20F21333640AB8144458A519297BA:3066,3066,driveToStore,3066,Summerlin & Colonial
DF7AB21571324767B161D7A4EDF30EB7,gimbal:place:DF7AB21571324767B161D7A4EDF30EB7:3067,3067,driveToStore,3067,25Th Avenue & Division Street
05936BF53D884D1B9D01132422252C38,gimbal:place:05936BF53D884D1B9D01132422252C38:3067-1,3067-1,storeEntry,3067,25Th Avenue & Division Street
5148D11080484BBB9F392F70F1C34AB2,gimbal:place:5148D11080484BBB9F392F70F1C34AB2:3068-1,3068-1,storeEntry,3068,Old Country Road & Broadway
B265688E59A941ABA4E47DDA039089FE,gimbal:place:B265688E59A941ABA4E47DDA039089FE:3068,3068,driveToStore,3068,Old Country Road & Broadway
23C31D7A19C5482DBD4B9457E89C28CD,gimbal:place:23C31D7A19C5482DBD4B9457E89C28CD:3069-1,3069-1,storeEntry,3069,Portsmouth Avenue & Green Hill Road
4511751593AC4630B8318B0DE1A0B74A,gimbal:place:4511751593AC4630B8318B0DE1A0B74A:3069,3069,driveToStore,3069,Portsmouth Avenue & Green Hill Road
905B3F653FB14EE09168EE155D7A3375,gimbal:place:905B3F653FB14EE09168EE155D7A3375:3070,3070,driveToStore,3070,27Th Street & Calumet
11CF825085214481B78DBA89640A275B,gimbal:place:11CF825085214481B78DBA89640A275B:3070-1,3070-1,storeEntry,3070,27Th Street & Calumet
E0E0BC13F72E4543A0492B47D0C0F422,gimbal:place:E0E0BC13F72E4543A0492B47D0C0F422:3071-1,3071-1,storeEntry,3071,27Th Avenue & 119Th Street
6B8AAD8A66BF467D909535E9D83F745C,gimbal:place:6B8AAD8A66BF467D909535E9D83F745C:3071,3071,driveToStore,3071,27Th Avenue & 119Th Street
6F20410AF71148EDA0392CC9EF81871B,gimbal:place:6F20410AF71148EDA0392CC9EF81871B:3072-1,3072-1,storeEntry,3072,International Drive & Irlo Bronson Highway
7A5276B82E3D4D9D85BDB772FDFC1836,gimbal:place:7A5276B82E3D4D9D85BDB772FDFC1836:3072,3072,driveToStore,3072,International Drive & Irlo Bronson Highway
A9DC74185F0544699CB3E1C56B7D79E6,gimbal:place:A9DC74185F0544699CB3E1C56B7D79E6:3073,3073,driveToStore,3073,French Avenue & 25Th Street
2284B4D441AF4ADD9D8F71C823E77FEC,gimbal:place:2284B4D441AF4ADD9D8F71C823E77FEC:3073-1,3073-1,storeEntry,3073,French Avenue & 25Th Street
CD3209DC6B8B4A24B8E25E9F56EC97AB,gimbal:place:CD3209DC6B8B4A24B8E25E9F56EC97AB:3074-1,3074-1,storeEntry,3074,Teutonia & Good Hope
B8DBD689B07B4343B9B8C54FBC1C5C2F,gimbal:place:B8DBD689B07B4343B9B8C54FBC1C5C2F:3074,3074,driveToStore,3074,Teutonia & Good Hope
7E97463F7EE3411EB9617E475E0358D0,gimbal:place:7E97463F7EE3411EB9617E475E0358D0:3075-1,3075-1,storeEntry,3075,Prima Vista & Bayshore
C78B3EAC083A4B7DA3047234D6759B84,gimbal:place:C78B3EAC083A4B7DA3047234D6759B84:3075,3075,driveToStore,3075,Prima Vista & Bayshore
34D96ECCE3B94E109A72871E196D9810,gimbal:place:34D96ECCE3B94E109A72871E196D9810:3076,3076,driveToStore,3076,Massachusetts Avenue & Paul Revere Road
FEE792903C1B45BE8FE458E2929302C6,gimbal:place:FEE792903C1B45BE8FE458E2929302C6:3076-1,3076-1,storeEntry,3076,Massachusetts Avenue & Paul Revere Road
91FCD41672774CAD8234FCD76F83C121,gimbal:place:91FCD41672774CAD8234FCD76F83C121:3077,3077,driveToStore,3077,70Th Street & York Avenue
2BB5A212DFB54953A321B0B1661C686B,gimbal:place:2BB5A212DFB54953A321B0B1661C686B:3077-1,3077-1,storeEntry,3077,70Th Street & York Avenue
C714DB13E6324F84ABDAE170535E7736,gimbal:place:C714DB13E6324F84ABDAE170535E7736:3078-1,3078-1,storeEntry,3078,Mason & Oneida
1FF0633D321843BCBABEE49742014BD0,gimbal:place:1FF0633D321843BCBABEE49742014BD0:3078,3078,driveToStore,3078,Mason & Oneida
7F1FC279654B4DF3B552E46D16F17E09,gimbal:place:7F1FC279654B4DF3B552E46D16F17E09:3079,3079,driveToStore,3079,Minnehaha Avenue & Highway 120
23761A8B358F4A2D90F7AA3A698AF226,gimbal:place:23761A8B358F4A2D90F7AA3A698AF226:3079-1,3079-1,storeEntry,3079,Minnehaha Avenue & Highway 120
8B292076525C42B3AACCE401FE012318,gimbal:place:8B292076525C42B3AACCE401FE012318:3080,3080,driveToStore,3080,Port Washington & Brown Deer
BBAC394318B14DA2A83893041B38BC49,gimbal:place:BBAC394318B14DA2A83893041B38BC49:3080-1,3080-1,storeEntry,3080,Port Washington & Brown Deer
5818C4E0FD454236BA3B7E58EBDC5DD6,gimbal:place:5818C4E0FD454236BA3B7E58EBDC5DD6:3081-1,3081-1,storeEntry,3081,Gunn Highway & Anderson Road
AB6F39801C0C40EBB670B2717D6E0826,gimbal:place:AB6F39801C0C40EBB670B2717D6E0826:3081,3081,driveToStore,3081,Gunn Highway & Anderson Road
F32F8E0F73BD49AAAF927AD469D09DEA,gimbal:place:F32F8E0F73BD49AAAF927AD469D09DEA:3082-1,3082-1,storeEntry,3082,Stellhorn & Maplecrest
52D75C6C9324450CBD580C10C138CF9D,gimbal:place:52D75C6C9324450CBD580C10C138CF9D:3082,3082,driveToStore,3082,Stellhorn & Maplecrest
E61967F4391948E78D67F97DE4B2FDEB,gimbal:place:E61967F4391948E78D67F97DE4B2FDEB:3083,3083,driveToStore,3083,Center & Main
B2FBF11A976E4C19988B89B8A4C31681,gimbal:place:B2FBF11A976E4C19988B89B8A4C31681:3083-1,3083-1,storeEntry,3083,Center & Main
50ABE9FD09F847A8B2906C0B6DAF576E,gimbal:place:50ABE9FD09F847A8B2906C0B6DAF576E:3084-1,3084-1,storeEntry,3084,Aloma & Lakemont
8FC32CF567A9487C8FA7D0C2C3B94633,gimbal:place:8FC32CF567A9487C8FA7D0C2C3B94633:3084,3084,driveToStore,3084,Aloma & Lakemont
3D8A69534FBE4FA3A123959A69748297,gimbal:place:3D8A69534FBE4FA3A123959A69748297:3085-1,3085-1,storeEntry,3085,Cavecreek & Union Hills
37C447389245423CA9C65FCCCE75C120,gimbal:place:37C447389245423CA9C65FCCCE75C120:3085,3085,driveToStore,3085,Cavecreek & Union Hills
025F9AFD5EFC4A7A9042566798E3E209,gimbal:place:025F9AFD5EFC4A7A9042566798E3E209:3086,3086,driveToStore,3086,Oneida & Cormier
AA5AB08255A24A7C8F587E467F60A6CE,gimbal:place:AA5AB08255A24A7C8F587E467F60A6CE:3086-1,3086-1,storeEntry,3086,Oneida & Cormier
825EFCFF0BA54EDFAC8353D69C91A185,gimbal:place:825EFCFF0BA54EDFAC8353D69C91A185:3087-1,3087-1,storeEntry,3087,Morton & Norfolk
ADF7EA4EA23A42D6BF7D29676A00A394,gimbal:place:ADF7EA4EA23A42D6BF7D29676A00A394:3087,3087,driveToStore,3087,Morton & Norfolk
26E906F30CD144BB8C201D03490BEBEB,gimbal:place:26E906F30CD144BB8C201D03490BEBEB:3088-1,3088-1,storeEntry,3088,Hawkins & Camp Jackson
9441FBB3400A4436A39A6E0D569C6530,gimbal:place:9441FBB3400A4436A39A6E0D569C6530:3088,3088,driveToStore,3088,Hawkins & Camp Jackson
2D009CEF97D64535A21A5F7E7F6BB57F,gimbal:place:2D009CEF97D64535A21A5F7E7F6BB57F:3089,3089,driveToStore,3089,Oak Ridge Turnpike & West Main Street
873F55BF67694407925F52A79C06F160,gimbal:place:873F55BF67694407925F52A79C06F160:3089-1,3089-1,storeEntry,3089,Oak Ridge Turnpike & West Main Street
4A0B2F705D5F49DCBCCFEF52BD43D818,gimbal:place:4A0B2F705D5F49DCBCCFEF52BD43D818:3090-1,3090-1,storeEntry,3090,Birdsong & Garth Road
2FF2B31E418E4504B74CF77154BBAB7F,gimbal:place:2FF2B31E418E4504B74CF77154BBAB7F:3090,3090,driveToStore,3090,Birdsong & Garth Road
C4CC50E84E7B45E98B5157D4E3D99A41,gimbal:place:C4CC50E84E7B45E98B5157D4E3D99A41:3091-1,3091-1,storeEntry,3091,North Broad & St. Bernard Avenue
B531DC054F4F427999B27C4C7D4BE960,gimbal:place:B531DC054F4F427999B27C4C7D4BE960:3091,3091,driveToStore,3091,North Broad & St. Bernard Avenue
7487E933B2184120A46FB12AD226030F,gimbal:place:7487E933B2184120A46FB12AD226030F:3092,3092,driveToStore,3092,West Cypress & San Pedro
55888D53114F4EC8AFEDAC11D299C054,gimbal:place:55888D53114F4EC8AFEDAC11D299C054:3092-1,3092-1,storeEntry,3092,West Cypress & San Pedro
64B907A409374632BFDC823BCED732E5,gimbal:place:64B907A409374632BFDC823BCED732E5:3093,3093,driveToStore,3093,Goliad & Southcross
C0C2F79E9D6C40CC9FB1A8A30621C9CA,gimbal:place:C0C2F79E9D6C40CC9FB1A8A30621C9CA:3093-1,3093-1,storeEntry,3093,Goliad & Southcross
953D34572C1447F8BD65EBC17F044049,gimbal:place:953D34572C1447F8BD65EBC17F044049:3094-1,3094-1,storeEntry,3094,Kentucky & Mann
D3198A2CFF6E4060AF4E1CCD7179B515,gimbal:place:D3198A2CFF6E4060AF4E1CCD7179B515:3094,3094,driveToStore,3094,Kentucky & Mann
8F695148E132473992BA1405C14EB38D,gimbal:place:8F695148E132473992BA1405C14EB38D:3095,3095,driveToStore,3095,Fowler Avenue & 19Th Street
2E2E9F905C714583895331671557F495,gimbal:place:2E2E9F905C714583895331671557F495:3095-1,3095-1,storeEntry,3095,Fowler Avenue & 19Th Street
A942B760D756444594C049F859C06459,gimbal:place:A942B760D756444594C049F859C06459:3096,3096,driveToStore,3096,Irvington Avenue & Manor Drive
FE5A6FD98F7D42BCB3BF35443B2DDCB9,gimbal:place:FE5A6FD98F7D42BCB3BF35443B2DDCB9:3096-1,3096-1,storeEntry,3096,Irvington Avenue & Manor Drive
170152B5F7474D45B95C56A954293C21,gimbal:place:170152B5F7474D45B95C56A954293C21:3097-1,3097-1,storeEntry,3097,Gull Road & Riverview
8A7FB49D0CA94436B81D434A746FA316,gimbal:place:8A7FB49D0CA94436B81D434A746FA316:3097,3097,driveToStore,3097,Gull Road & Riverview
4B6310EE60144050A10A45F6C5289842,gimbal:place:4B6310EE60144050A10A45F6C5289842:3098-1,3098-1,storeEntry,3098,Market Street & 24Th Street
F309199B24524E2FAC9D167CE8751838,gimbal:place:F309199B24524E2FAC9D167CE8751838:3098,3098,driveToStore,3098,Market Street & 24Th Street
B47A39EE8576485F9B96351709519022,gimbal:place:B47A39EE8576485F9B96351709519022:3099,3099,driveToStore,3099,Park & Chandler
98E95490D6C041A1AA75D8AF620B077B,gimbal:place:98E95490D6C041A1AA75D8AF620B077B:3099-1,3099-1,storeEntry,3099,Park & Chandler
530F0C7DB6DB401C872155C99C446E1A,gimbal:place:530F0C7DB6DB401C872155C99C446E1A:3100-1,3100-1,storeEntry,3100,39Th Avenue & 52Nd Street
E03477788F7141A4B4724D23A6CE6887,gimbal:place:E03477788F7141A4B4724D23A6CE6887:3100,3100,driveToStore,3100,39Th Avenue & 52Nd Street
1352485CD0784EF5B5D19D18011DF33E,gimbal:place:1352485CD0784EF5B5D19D18011DF33E:3101-1,3101-1,storeEntry,3101,West & Route 12
5C2018FAB7C24C17AB895A1D3FB8D885,gimbal:place:5C2018FAB7C24C17AB895A1D3FB8D885:3101,3101,driveToStore,3101,West & Route 12
87E5FE01E69847019480A2117C21A557,gimbal:place:87E5FE01E69847019480A2117C21A557:3102,3102,driveToStore,3102,Lapalco & Manhattan
9D110A9A766740129F5A79E5E98D6A55,gimbal:place:9D110A9A766740129F5A79E5E98D6A55:3102-1,3102-1,storeEntry,3102,Lapalco & Manhattan
8A3C505A7DE64974A7F8A4C71198A921,gimbal:place:8A3C505A7DE64974A7F8A4C71198A921:3103-1,3103-1,storeEntry,3103,Hawthorne & Montrose Boulevard
057F3BB2FA3D42D7BC19DBAE287E3751,gimbal:place:057F3BB2FA3D42D7BC19DBAE287E3751:3103,3103,driveToStore,3103,Hawthorne & Montrose Boulevard
44B464955533414486057BB902A50CA9,gimbal:place:44B464955533414486057BB902A50CA9:3104-1,3104-1,storeEntry,3104,Soquel & Hageman
861F47B1EE464BF59FEEC70A729EF815,gimbal:place:861F47B1EE464BF59FEEC70A729EF815:3104,3104,driveToStore,3104,Soquel & Hageman
3596D33A816B4F21AC5DED119B34F114,gimbal:place:3596D33A816B4F21AC5DED119B34F114:3105,3105,driveToStore,3105,Pecan Street & Windermere
0E54ED44F4FB45BEA6D9AAB6B8809BA7,gimbal:place:0E54ED44F4FB45BEA6D9AAB6B8809BA7:3105-1,3105-1,storeEntry,3105,Pecan Street & Windermere
A6A92D3CC2BA42CC87F68CA870CBA82A,gimbal:place:A6A92D3CC2BA42CC87F68CA870CBA82A:3106-1,3106-1,storeEntry,3106,West Little York & Barker Cypress Road
22D5ACDBA13843A1B51D1876DDD5B5D9,gimbal:place:22D5ACDBA13843A1B51D1876DDD5B5D9:3106,3106,driveToStore,3106,West Little York & Barker Cypress Road
8BEF1399A8A54EF49DF5115138161A5D,gimbal:place:8BEF1399A8A54EF49DF5115138161A5D:3107-1,3107-1,storeEntry,3107,Edgemon Ave & State Road 434
E1AE7202FA0647B3B9B476841E9E56F8,gimbal:place:E1AE7202FA0647B3B9B476841E9E56F8:3107,3107,driveToStore,3107,Edgemon Ave & State Road 434
